Symbol,MA10,MA30,Volume,Avg_Volume,Change,Signal
CYCU,0.5062,0.594333,137595300.0,15911940.0,12.359552,0.0
CYCU,0.4992,0.5844,4685700.0,16170490.0,-1.999998,0.0
CYCU,0.4951,0.577533,1439100.0,16207010.0,5.714285,0.0
CYCU,0.4946,0.5677,1348000.0,16202880.0,-4.247107,0.0
CYCU,0.4954,0.5646,1607300.0,16210750.0,2.41936,0.0
CYCU,0.4931,0.5588,1229400.0,16136500.0,-6.102366,0.0
CYCU,0.4845,0.5471,1775500.0,15340560.0,-12.788258,0.0
CYCU,0.477,0.538667,15802900.0,16781710.0,3.365384,0.0
FFAI,1.345,1.721,9127000.0,7418850.0,-10.569105,0.0
FFAI,1.332,1.684,4880000.0,7358860.0,2.72727,1.0
FFAI,1.311,1.645667,6146300.0,7304250.0,-5.309729,1.0
FFAI,1.299,1.613333,6450800.0,7546850.0,7.476628,1.0
FFAI,1.274,1.586667,8769900.0,6817690.0,6.086961,0.0
FFAI,1.235,1.559333,7259500.0,6879490.0,-3.278695,0.0
FFAI,1.219,1.532333,10755600.0,7605830.0,14.406787,0.0
FFAI,1.2,1.498667,3729700.0,7013600.0,-8.888889,0.0
FFAI,1.184,1.468333,3071800.0,6670920.0,-4.065046,0.0
FFAI,1.178,1.439667,2409200.0,6259980.0,-0.847457,0.0
FFAI,1.192,1.412667,2746900.0,5621970.0,5.982911,0.0
FFAI,1.199,1.385333,3960400.0,5530010.0,-3.225803,0.0
FFAI,1.205,1.358333,4764200.0,5391800.0,-5.833337,0.0
FFAI,1.199,1.331,4438900.0,5190610.0,-3.53982,0.0
FFAI,1.187,1.307,2793100.0,4592930.0,0.91743,1.0
FFAI,1.185,1.286,4661600.0,4333140.0,5.45454,1.0
FFAI,1.161,1.267,22134700.0,5471050.0,-4.310341,1.0
FFAI,1.162,1.255667,7874900.0,5885570.0,11.711711,1.0
FFAI,1.176,1.250667,11446300.0,6723020.0,6.451616,1.0
FFAI,1.235,1.262,32822000.0,9764300.0,33.333327,1.0
FFAI,1.425,1.320667,159235700.0,25413180.0,78.409098,0.0
FFAI,1.548,1.359667,159522900.0,40969430.0,-22.611465,0.0
FFAI,1.804,1.44,93167000.0,49809710.0,51.85185,0.0
FFAI,2.013,1.503667,37577100.0,53123530.0,-13.821138,0.0
FFAI,2.144,1.535,41546300.0,56998850.0,-24.213835,0.0
FFAI,2.243,1.554333,24817600.0,59014450.0,-10.788381,0.0
FFAI,2.34,1.573333,18436700.0,58644650.0,-3.255822,0.0
FFAI,2.372,1.578,18261300.0,59683290.0,-25.0,0.0
FFAI,2.383,1.581,20335800.0,60572240.0,-8.333333,1.0
FFAI,2.347,1.586667,8562000.0,58146240.0,-2.0979,1.0
FFAI,2.188,1.601667,13760900.0,43598760.0,10.714284,0.0
FFAI,2.098,1.615,7561600.0,28402630.0,-1.290321,0.0
FFAI,1.88,1.629667,7538000.0,19839730.0,-1.307188,0.0
FFAI,1.709,1.640333,7470400.0,16829060.0,-2.649004,0.0
FFAI,1.61,1.647,5603900.0,13234820.0,-3.401365,0.0
FFAI,1.536,1.654667,3873800.0,11140440.0,-0.704225,0.0
FFAI,1.473,1.658,9961600.0,10292930.0,2.836885,0.0
FFAI,1.453,1.662333,7851600.0,9251960.0,-6.206899,0.0
FFAI,1.445,1.668,9894000.0,8207780.0,-0.735293,0.0
FFAI,1.442,1.674667,28883100.0,10239890.0,1.48148,0.0
FFAI,1.412,1.675,14785000.0,10342300.0,-8.759124,1.0
FFAI,1.391,1.679,7398400.0,10325980.0,5.600004,1.0
FFAI,1.372,1.685333,5738200.0,10146000.0,0.0,0.0
FFAI,1.362,1.694667,5540200.0,9952980.0,3.787875,0.0
FFAI,1.359,1.704333,6515800.0,10044170.0,1.459853,1.0
FFAI,1.351,1.71,4563300.0,10113120.0,-4.316543,1.0
FFAI,1.337,1.716667,3535500.0,9470510.0,-1.503767,1.0
FFAI,1.353,1.726,13606200.0,10045970.0,16.030538,1.0
FFAI,1.359,1.729,4841400.0,9540710.0,-7.236843,1.0
FFAI,1.368,1.719,3336400.0,6986040.0,3.546104,1.0
FFAI,1.42,1.673333,21432500.0,7650790.0,21.232872,0.0
FFAI,1.448,1.645667,36756900.0,10586640.0,-9.604517,0.0
FFAI,1.474,1.575333,7256600.0,10738480.0,-1.249999,0.0
FFAI,1.51,1.527,20366800.0,12221140.0,9.493669,0.0
FFAI,1.537,1.502,7586900.0,12328250.0,-4.046246,0.0
FFAI,1.564,1.483667,10641000.0,12936020.0,-3.614454,0.0
FFAI,1.582,1.464,6529700.0,13235440.0,-6.875001,0.0
FFAI,1.567,1.457667,7366800.0,12611500.0,-8.053692,0.0
FFAI,1.565,1.456333,4371400.0,12564500.0,1.459853,0.0
FFAI,1.556,1.455333,3733800.0,12604240.0,-1.438848,0.0
FFAI,1.515,1.449,3049800.0,10765970.0,-0.729926,0.0
FFAI,1.485,1.441333,4601700.0,7550450.0,-4.411769,0.0
FFAI,1.458,1.434667,4158300.0,7240620.0,0.76923,1.0
FFAI,1.423,1.431667,4563600.0,5660300.0,5.343516,0.0
FFAI,1.389,1.428333,3662000.0,5267810.0,-4.347822,0.0
FFAI,1.374,1.429667,4080300.0,4611740.0,9.848484,0.0
FFAI,1.351,1.423333,3903500.0,4349120.0,-13.103452,0.0
FFAI,1.343,1.421,4736600.0,4086100.0,2.38095,0.0
FFAI,1.333,1.419,5849000.0,4233860.0,0.0,0.0
FFAI,1.319,1.414333,3257100.0,4186190.0,-4.651158,0.0
FFAI,1.313,1.416,4261800.0,4307390.0,5.691051,0.0
FFAI,1.309,1.414,3429300.0,4190150.0,-3.07692,0.0
FFAI,1.299,1.410333,4147400.0,4189060.0,-3.96825,0.0
FFAI,1.285,1.406,5736400.0,4306340.0,2.479336,1.0
FFAI,1.282,1.402667,7126000.0,4652740.0,4.032254,0.0
FFAI,1.263,1.400333,3332100.0,4577920.0,-2.325579,0.0
FFAI,1.275,1.402667,9170300.0,5104600.0,9.52381,0.0
FFAI,1.277,1.395667,28267100.0,7457650.0,-5.072468,0.0
FFAI,1.277,1.391667,6955600.0,7568310.0,-1.526716,0.0
FFAI,1.282,1.385667,5784900.0,7821090.0,-0.775193,0.0
FFAI,1.273,1.367,6529300.0,8047840.0,-5.468745,0.0
FFAI,1.26,1.351333,6863900.0,8391300.0,-6.611574,0.0
FFAI,1.252,1.336333,2574300.0,8233990.0,0.0,0.0
FFAI,1.246,1.318,5621300.0,8222480.0,4.424775,0.0
FFAI,1.228,1.299667,3009900.0,7810870.0,-5.932198,0.0
FFAI,1.213,1.283333,5768800.0,8054540.0,0.0,0.0
FFAI,1.183,1.269667,4639200.0,7601430.0,-2.7027,0.0
FFAI,1.152,1.257333,6561500.0,5430870.0,-7.407411,0.0
FFAI,1.133,1.247667,5370400.0,5272350.0,10.000002,0.0
FFAI,1.109,1.236667,4114900.0,5105350.0,-5.454551,0.0
FFAI,1.091,1.225667,3622800.0,4814700.0,-0.961538,0.0
FFAI,1.083,1.217333,3002300.0,4428540.0,1.941746,0.0
FFAI,1.072,1.207667,2678900.0,4439000.0,-2.85714,0.0
FFAI,1.0405,1.1905,10889000.0,4965770.0,-15.196076,0.0
FFAI,1.0224,1.177467,14751000.0,6139880.0,7.398845,0.0
CISO,1.1995,0.978733,38100.0,102390.0,3.370783,0.0
CISO,1.2245,0.9925,66000.0,104570.0,-3.623185,0.0
CISO,1.2235,1.004267,75000.0,94430.0,-7.518799,1.0
CISO,1.2425,1.0155,30900.0,88360.0,0.0,1.0
CISO,1.2725,1.032567,152700.0,99670.0,10.569105,1.0
CISO,1.2935,1.0512,116400.0,98450.0,3.676467,1.0
CISO,1.3715,1.087967,550400.0,125480.0,39.716317,0.0
CISO,1.4145,1.114833,260000.0,141750.0,-15.22843,0.0
CISO,1.4565,1.142167,79300.0,146100.0,-1.197604,0.0
CISO,1.486,1.169833,94300.0,146310.0,-1.21212,0.0
CISO,1.508,1.196167,105900.0,153090.0,-1.840489,0.0
CISO,1.537,1.221733,104900.0,156980.0,1.249999,0.0
CISO,1.568,1.2457,63200.0,155800.0,-4.938274,1.0
CISO,1.597,1.2688,53700.0,158080.0,-1.2987,1.0
CISO,1.627,1.2948,111700.0,153980.0,9.210525,1.0
CISO,1.65,1.319467,48500.0,147190.0,-1.204818,1.0
CISO,1.631,1.3488,238000.0,115950.0,8.536585,1.0
CISO,1.678,1.390667,170000.0,106950.0,20.224727,1.0
CISO,1.724,1.431333,276900.0,126710.0,-1.401879,1.0
CISO,1.849,1.497033,482400.0,165520.0,36.492903,1.0
CISO,2.004,1.5705,523700.0,207300.0,9.374999,0.0
CISO,2.189,1.650167,228300.0,219640.0,10.158728,0.0
CISO,2.338,1.709833,382700.0,251590.0,-12.680117,0.0
CISO,2.463,1.7675,216700.0,267890.0,-8.580858,0.0
CISO,2.567,1.822167,137100.0,270430.0,-2.527073,0.0
CISO,2.573,1.838833,692100.0,334790.0,-37.037036,0.0
CISO,2.516,1.8395,645900.0,375580.0,-28.823529,0.0
CISO,2.423,1.8385,537400.0,412320.0,0.0,0.0
CISO,2.332,1.8375,255900.0,410220.0,-0.826445,0.0
CISO,2.159,1.831333,401700.0,402150.0,-4.166672,0.0
CISO,1.96,1.824,128700.0,362650.0,0.869564,0.0
CISO,1.713,1.813,659400.0,405760.0,-13.793101,0.0
CISO,1.513,1.806333,76600.0,375150.0,2.999997,0.0
CISO,1.336,1.798667,132500.0,366730.0,-2.912619,0.0
CISO,1.167,1.787,162700.0,369290.0,0.999999,0.0
CISO,1.101,1.774667,126000.0,312680.0,2.970294,0.0
CISO,1.082,1.743,116400.0,259730.0,-1.923075,0.0
CISO,1.06,1.720333,96000.0,215590.0,-2.941174,0.0
CISO,1.033,1.696333,170500.0,207050.0,-6.060606,1.0
CISO,1.017,1.675,73400.0,174220.0,6.451613,0.0
CISO,1.003,1.655667,93500.0,170700.0,3.0303,0.0
CISO,1.001,1.634333,92400.0,114000.0,-3.921565,0.0
CISO,0.9955,1.6155,78500.0,114190.0,-0.510204,0.0
CISO,0.9905,1.5965,50300.0,105970.0,-2.564106,1.0
CISO,0.9855,1.573167,50600.0,94760.0,1.052631,0.0
CISO,0.9795,1.551167,93300.0,91490.0,2.083338,0.0
CISO,0.9785,1.5255,60300.0,85880.0,3.061222,0.0
CISO,0.9795,1.4875,41900.0,80470.0,-0.990098,0.0
CISO,0.9855,1.450167,22900.0,65710.0,-0.999999,1.0
CISO,0.9875,1.387833,14200.0,59790.0,2.0202,1.0
CISO,0.9891,1.317367,31700.0,53610.0,2.57426,0.0
CISO,1.0171,1.2437,388600.0,83230.0,21.621619,0.0
CISO,1.0276,1.1787,883600.0,163740.0,-14.28571,0.0
CISO,1.0396,1.122033,219900.0,180700.0,-0.925925,0.0
CISO,1.0486,1.067033,382800.0,213920.0,-1.869168,0.0
CISO,1.0556,1.045367,143000.0,218890.0,0.0,0.0
CISO,1.0616,1.0407,370500.0,249910.0,1.904772,0.0
CISO,1.0636,1.034367,409300.0,286650.0,-4.672904,1.0
CISO,1.0626,1.027033,326200.0,316980.0,-3.921565,1.0
CISO,1.0656,1.023367,211700.0,336730.0,6.122443,0.0
CISO,1.075,1.022367,1667800.0,500340.0,8.65385,0.0
CISO,1.06,1.026033,867900.0,548270.0,-1.76991,0.0
CISO,1.059,1.027367,426800.0,502590.0,-3.6036,0.0
CISO,1.053,1.0277,916800.0,572280.0,-5.607482,0.0
CISO,1.051,1.028367,146300.0,548630.0,1.980196,0.0
CISO,1.0505,1.028533,240700.0,558400.0,1.456309,0.0
CISO,1.0465,1.028867,119000.0,533250.0,-1.435405,1.0
CISO,1.0495,1.030867,80600.0,500380.0,1.941746,1.0
CISO,1.056,1.0347,114300.0,479190.0,-0.47619,0.0
CISO,1.061,1.038033,138600.0,471880.0,4.306228,0.0
CISO,1.061,1.0417,126900.0,317790.0,3.669721,0.0
CISO,1.041,1.039367,20382400.0,2269240.0,-19.469024,0.0
CISO,1.014,1.033533,1643900.0,2390950.0,-12.087913,0.0
CISO,0.975,1.022533,2232400.0,2522510.0,-22.500001,0.0
CISO,0.92,1.006533,1580700.0,2665950.0,-22.580647,0.0
CISO,0.868,0.991367,2228400.0,2864720.0,9.374997,0.0
CISO,0.81,0.9727,16510500.0,4503870.0,-14.285713,0.0
CISO,0.75,0.954367,7337300.0,5229540.0,0.0,0.0
CISO,0.69,0.9362,8640700.0,6082180.0,-1.11111,0.0
CISO,0.6273,0.917967,74293100.0,13497630.0,4.044945,0.0
CISO,0.5593,0.898433,15505700.0,15035510.0,-2.807778,0.0
CISO,0.5126,0.8712,8588600.0,13856130.0,-1.555555,0.0
CISO,0.4743,0.8491,2888500.0,13980590.0,-5.869073,0.0
CISO,0.4529,0.826967,3213700.0,14078720.0,-2.637891,0.0
CISO,0.4449,0.8053,1919200.0,14112570.0,-1.477828,0.0
CISO,0.4318,0.783433,2639000.0,14153630.0,-1.500003,0.0
CISO,0.4239,0.760133,2017000.0,12704280.0,-5.837564,0.0
CISO,0.4157,0.7384,994900.0,12070040.0,-0.808623,0.0
CISO,0.4087,0.718233,3029100.0,11508880.0,1.902174,1.0
CISO,0.3972,0.695167,1339000.0,4213470.0,-7.200003,1.0
CISO,0.3858,0.6687,1587500.0,2821650.0,-3.448274,1.0
CISO,0.3816,0.645067,4592100.0,2422000.0,19.345238,1.0
CISO,0.3855,0.6246,4145200.0,2547670.0,13.715713,0.0
CISO,0.3902,0.606033,3250400.0,2551340.0,-0.657893,0.0
CISO,0.4041,0.589667,14280300.0,3787450.0,18.98454,0.0
OMEX,0.3977,0.480167,2510300.0,543740.0,22.751322,1.0
OMEX,0.4332,0.485367,56748400.0,6170200.0,60.56035,0.0
OMEX,0.4347,0.479433,4878400.0,6602600.0,-43.624163,1.0
OMEX,0.4438,0.475967,12594300.0,7836560.0,17.619048,0.0
OMEX,0.4498,0.4732,1330400.0,7940950.0,-6.882587,0.0
OMEX,0.4594,0.4712,987900.0,8008990.0,6.521739,0.0
OMEX,0.4621,0.467933,1705400.0,8160000.0,-14.285719,0.0
OMEX,0.4628,0.462067,957600.0,8228550.0,-8.333333,0.0
OMEX,0.4635,0.457,1447400.0,8333280.0,-1.558437,0.0
OMEX,0.4627,0.4521,997700.0,8415780.0,-2.374671,0.0
OMEX,0.4513,0.446467,1005800.0,8265330.0,-5.405408,1.0
OMEX,0.41,0.440467,1233000.0,2713790.0,-5.142859,1.0
OMEX,0.4019,0.434533,472600.0,2273210.0,2.108434,1.0
OMEX,0.3895,0.429433,1807800.0,1194560.0,9.144548,0.0
OMEX,0.3796,0.423533,365600.0,1098080.0,-2.432433,1.0
OMEX,0.3663,0.4175,336500.0,1032940.0,-1.108035,1.0
OMEX,0.3591,0.412567,619900.0,924390.0,-2.521009,1.0
OMEX,0.3611,0.411133,1470100.0,975640.0,16.379314,1.0
OMEX,0.3713,0.411333,16298200.0,2460720.0,18.765433,1.0
OMEX,0.3971,0.4175,7161300.0,3077080.0,30.561333,1.0
OMEX,0.4271,0.425367,3224500.0,3298950.0,3.503177,1.0
OMEX,0.4659,0.436367,2527800.0,3428430.0,10.769239,0.0
OMEX,0.5009,0.445833,2592800.0,3640450.0,-4.305558,0.0
OMEX,0.5378,0.457033,2557400.0,3715410.0,7.256896,0.0
OMEX,0.5772,0.468867,2823900.0,3961240.0,2.165084,0.0
OMEX,0.6104,0.4787,770800.0,4004670.0,-8.74172,0.0
OMEX,0.6425,0.4879,1253600.0,4068040.0,-2.902755,0.0
OMEX,0.6692,0.4977,759900.0,3997020.0,0.448425,0.0
OMEX,0.6881,0.507633,407900.0,2407990.0,-0.297615,0.0
OMEX,0.6942,0.518,787000.0,1770560.0,2.83582,0.0
OMEX,0.6933,0.5239,445100.0,1492620.0,-6.966624,1.0
OMEX,0.6872,0.521033,316700.0,1271510.0,2.808113,0.0
OMEX,0.6886,0.530467,608600.0,1073090.0,6.676788,0.0
OMEX,0.6829,0.536733,362300.0,853580.0,-2.987202,0.0
OMEX,0.6714,0.542733,532500.0,624440.0,-6.158357,0.0
OMEX,0.6665,0.547733,193900.0,566750.0,0.0,0.0
OMEX,0.6649,0.5555,207400.0,462130.0,2.031252,0.0
OMEX,0.6579,0.562733,393600.0,425500.0,-7.810107,0.0
OMEX,0.6517,0.570367,200300.0,404740.0,0.996675,0.0
OMEX,0.6363,0.575867,738400.0,399880.0,-12.006572,0.0
OMEX,0.6207,0.580367,665000.0,421870.0,-9.345796,1.0
OMEX,0.6035,0.585533,217800.0,411980.0,0.412366,0.0
OMEX,0.5843,0.591267,264000.0,377520.0,4.928129,0.0
OMEX,0.5679,0.5962,265500.0,367840.0,1.369869,0.0
OMEX,0.5549,0.601167,148900.0,329480.0,-1.544405,0.0
OMEX,0.5389,0.605267,259500.0,336040.0,-5.882353,0.0
OMEX,0.5178,0.6084,284100.0,343710.0,-7.916664,0.0
OMEX,0.5051,0.610733,236900.0,328040.0,7.466062,0.0
OMEX,0.4913,0.610367,132400.0,321250.0,-1.052631,0.0
OMEX,0.4828,0.604433,242000.0,271610.0,-4.255321,1.0
OMEX,0.4823,0.598767,193800.0,224490.0,6.666667,1.0
OMEX,0.4817,0.5908,162100.0,218920.0,0.208337,0.0
OMEX,0.484,0.585633,482900.0,240810.0,11.018705,0.0
OMEX,0.4855,0.578767,231000.0,237360.0,-0.187264,0.0
OMEX,0.4833,0.569867,357300.0,258200.0,-8.442774,0.0
OMEX,0.4833,0.5629,151900.0,247440.0,-1.639348,0.0
OMEX,0.4831,0.555267,539700.0,273000.0,-8.333332,0.0
OMEX,0.4791,0.547367,223500.0,271660.0,-1.136363,0.0
OMEX,0.4746,0.5392,277000.0,286120.0,-2.298848,0.0
OMEX,0.4734,0.530833,291100.0,291030.0,3.058819,0.0
OMEX,0.4672,0.5234,361000.0,307750.0,-4.566206,0.0
OMEX,0.4586,0.5146,191900.0,310730.0,-5.502393,0.0
OMEX,0.4442,0.504167,133000.0,275740.0,-1.265829,0.0
OMEX,0.4306,0.494667,63400.0,258980.0,1.794879,0.0
OMEX,0.4212,0.486467,155000.0,238750.0,-0.755673,0.0
OMEX,0.4136,0.4786,125600.0,236120.0,2.538076,0.0
OMEX,0.4093,0.470067,130500.0,195200.0,-1.732673,0.0
OMEX,0.4046,0.462933,86600.0,181510.0,-2.267003,1.0
OMEX,0.4004,0.455433,95000.0,163310.0,-1.288666,1.0
OMEX,0.3953,0.4505,98400.0,144040.0,1.044389,1.0
OMEX,0.395,0.448167,193900.0,127330.0,7.235141,0.0
OMEX,0.3985,0.446267,238900.0,132030.0,3.614462,0.0
OMEX,0.4025,0.443567,37700.0,122500.0,0.0,1.0
OMEX,0.4049,0.440333,370300.0,153190.0,-2.093024,1.0
OMEX,0.4085,0.437667,108200.0,148510.0,2.137768,0.0
OMEX,0.4141,0.437,350500.0,171000.0,6.976744,0.0
OMEX,0.4197,0.437367,295500.0,187500.0,-1.521739,0.0
OMEX,0.4251,0.436267,106200.0,189460.0,-2.428258,0.0
OMEX,0.4296,0.434867,57200.0,185680.0,-3.16742,0.0
OMEX,0.434,0.434233,196000.0,195440.0,0.700933,0.0
OMEX,0.4336,0.431933,78500.0,183900.0,-4.640367,0.0
OMEX,0.4307,0.429267,7868300.0,946840.0,-2.433095,0.0
OMEX,0.4267,0.424467,481300.0,991200.0,-2.743144,0.0
OMEX,0.4242,0.4199,235300.0,977700.0,1.538465,0.0
OMEX,0.4188,0.416167,183200.0,985200.0,-5.050508,0.0
OMEX,0.4058,0.411167,950700.0,1045220.0,-12.234036,0.0
OMEX,0.3902,0.4064,514600.0,1067130.0,-10.000006,1.0
OMEX,0.376,0.4019,770800.0,1133590.0,1.010108,1.0
OMEX,0.3659,0.398633,267600.0,1154630.0,8.999993,1.0
OMEX,0.354,0.394433,148500.0,1149880.0,-4.587152,1.0
OMEX,0.3489,0.3925,650400.0,1207070.0,15.384618,1.0
OMEX,0.3485,0.392567,1146700.0,534910.0,10.277778,1.0
OMEX,0.3517,0.393633,5449800.0,1031760.0,6.297223,0.0
OMEX,0.3808,0.4033,244462900.0,25454520.0,62.796206,0.0
OMEX,0.399,0.408767,13414900.0,26777690.0,-18.777286,0.0
CLIK,1.4463,1.615867,15400.0,78260.0,-2.339186,0.0
CLIK,1.4533,1.6152,87000.0,77670.0,-8.982035,0.0
CLIK,1.4823,1.617533,823600.0,148080.0,3.289478,0.0
CLIK,1.4943,1.6102,227900.0,161440.0,-14.01274,1.0
CLIK,1.5153,1.609533,44500.0,163830.0,5.92592,0.0
CLIK,1.5535,1.5962,131900.0,174070.0,12.587418,0.0
CLIK,1.5493,1.5903,66000.0,161380.0,-8.509315,0.0
CLIK,1.5243,1.580967,38200.0,162010.0,-10.386965,0.0
CLIK,1.5013,1.5743,29400.0,154100.0,3.0303,0.0
CLIK,1.4697,1.566,10200.0,147410.0,2.500003,0.0
CLIK,1.4347,1.555,14300.0,147300.0,-5.308465,0.0
CLIK,1.4056,1.5393,66600.0,145260.0,-6.893945,1.0
CLIK,1.3886,1.526633,48200.0,67720.0,13.913752,0.0
CLIK,1.3896,1.516633,20700.0,47000.0,-2.85714,0.0
CLIK,1.3776,1.501967,61600.0,48710.0,-3.676476,0.0
CLIK,1.3446,1.481633,30000.0,38520.0,-2.290074,0.0
CLIK,1.3223,1.4593,83300.0,40250.0,-2.343748,0.0
CLIK,1.3003,1.4353,1476700.0,184100.0,-11.999998,1.0
CLIK,1.2783,1.4133,105600.0,191720.0,3.63636,0.0
CLIK,1.2479,1.389633,56600.0,196360.0,-4.385961,1.0
CLIK,1.2424,1.374467,111600.0,206090.0,16.055041,0.0
CLIK,1.2385,1.3658,58900.0,205320.0,-5.928848,1.0
CLIK,1.2235,1.3648,24300.0,202930.0,5.042012,0.0
CLIK,1.2095,1.364467,41800.0,205040.0,-2.399998,0.0
CLIK,1.2089,1.367267,43500.0,203230.0,6.885245,0.0
CLIK,1.2109,1.369667,49900.0,205220.0,-0.306754,0.0
CLIK,1.2134,1.361667,26900.0,199580.0,-1.923075,0.0
CLIK,1.2284,1.351,20900.0,54000.0,-1.960782,0.0
CLIK,1.2414,1.340333,42200.0,47660.0,1.599998,0.0
CLIK,1.2534,1.323667,15700.0,43570.0,-4.724405,0.0
CLIK,1.2509,1.309333,20100.0,34420.0,2.479336,0.0
CLIK,1.2559,1.3,16000.0,30130.0,0.0,0.0
CLIK,1.2469,1.286333,21600.0,29860.0,-6.451616,1.0
CLIK,1.2419,1.280333,10900.0,26770.0,0.862068,0.0
CLIK,1.2385,1.275,39000.0,26320.0,8.547011,0.0
CLIK,1.2515,1.269,161600.0,37490.0,12.598423,0.0
CLIK,1.234,1.256567,87500.0,43550.0,-23.076919,1.0
CLIK,1.233,1.2539,75700.0,49030.0,12.727271,0.0
CLIK,1.2325,1.250733,34100.0,48220.0,2.016127,0.0
CLIK,1.236,1.245767,14000.0,48050.0,-1.581026,0.0
CLIK,1.233,1.2421,9400.0,46980.0,-2.811242,0.0
CLIK,1.226,1.240133,20300.0,47410.0,-3.305792,0.0
CLIK,1.221,1.230467,31200.0,48370.0,-5.1282,1.0
CLIK,1.2281,1.2265,46800.0,51960.0,11.801805,0.0
CLIK,1.2151,1.220833,14900.0,49550.0,-8.138603,1.0
CLIK,1.1936,1.218667,19900.0,35380.0,6.578952,0.0
CLIK,1.2025,1.216633,14900.0,28120.0,-2.13992,0.0
CLIK,1.2004,1.2206,19800.0,22530.0,2.523126,0.0
CLIK,1.1924,1.2221,36800.0,22800.0,-2.789175,0.0
CLIK,1.185,1.2248,21600.0,23560.0,-1.18143,0.0
CLIK,1.176,1.219967,9200.0,23540.0,-4.355252,1.0
CLIK,1.1785,1.220133,13900.0,22900.0,6.696433,0.0
CLIK,1.1805,1.216133,3300.0,20110.0,-5.439335,1.0
CLIK,1.1744,1.2148,9200.0,16350.0,4.424775,1.0
CLIK,1.1804,1.211333,2100.0,15070.0,1.694924,0.0
CLIK,1.1788,1.207967,5600.0,13640.0,-0.083337,0.0
CLIK,1.2039,1.213467,371100.0,49260.0,20.100088,0.0
CLIK,1.195,1.209467,341700.0,81450.0,-21.527781,0.0
CLIK,1.1985,1.2078,75000.0,85270.0,7.964605,0.0
CLIK,1.2009,1.2073,26300.0,85740.0,-2.049178,0.0
CLIK,1.204,1.204333,12700.0,86090.0,-3.682011,0.0
CLIK,1.2024,1.2023,11400.0,85840.0,2.432667,0.0
CLIK,1.1897,1.197067,81400.0,93650.0,-14.927905,0.0
CLIK,1.1767,1.193067,16300.0,94360.0,4.685935,0.0
CLIK,1.1518,1.182433,6500.0,94800.0,-9.42857,0.0
CLIK,1.1283,1.1669,3800.0,94620.0,1.366983,0.0
CLIK,1.0828,1.163067,24100.0,59920.0,2.178426,1.0
CLIK,1.0688,1.154733,14900.0,27240.0,0.507614,1.0
CLIK,1.0458,1.145567,13700.0,21110.0,0.0,1.0
CLIK,1.0483,1.144733,158300.0,34310.0,23.232325,1.0
CLIK,1.0592,1.1464,138600.0,46900.0,3.278685,1.0
CLIK,1.0843,1.155067,622100.0,107970.0,13.49206,1.0
CLIK,1.148,1.172733,385900.0,138420.0,14.685318,1.0
CLIK,1.2311,1.194067,423100.0,179100.0,14.695126,1.0
CLIK,1.341,1.2244,395400.0,217990.0,8.984578,1.0
CLIK,1.5206,1.2759,1069400.0,324550.0,34.634149,0.0
CLIK,1.7401,1.342267,804300.0,402570.0,15.217394,0.0
CLIK,1.8941,1.385967,445300.0,445610.0,-20.440254,0.0
CLIK,2.0511,1.4318,69700.0,451210.0,1.18577,1.0
CLIK,2.1991,1.482767,56600.0,441040.0,5.468754,0.0
CLIK,2.3241,1.5291,52000.0,432380.0,-7.037039,0.0
CLIK,2.4511,1.579267,59400.0,376110.0,7.569723,0.0
CLIK,2.5511,1.6296,353600.0,372880.0,-2.22222,0.0
CLIK,2.596,1.667933,715300.0,402100.0,-11.742431,1.0
CLIK,2.655,1.715933,162000.0,378760.0,13.304729,1.0
CLIK,2.656,1.7683,8192200.0,1091040.0,4.924238,0.0
CLIK,2.623,1.8153,3246800.0,1335290.0,2.888084,1.0
CLIK,2.654,1.8723,902600.0,1381020.0,-0.350877,1.0
CLIK,2.672,1.922967,459300.0,1419980.0,-3.521124,1.0
CLIK,2.707,1.9848,2959200.0,1710240.0,11.313866,0.0
CLIK,2.764,2.0491,4563600.0,2161400.0,0.983606,0.0
CLIK,2.79,2.108467,3878200.0,2543280.0,-3.8961,0.0
CLIK,2.7915,2.163533,4547500.0,2962670.0,-10.304056,0.0
CLIK,2.627,2.151367,22675700.0,5158710.0,-74.199623,0.0
CLIK,2.3985,2.1315,13519500.0,6494460.0,-48.175184,0.0
CGC,3.873,4.429,1877100.0,3871780.0,-0.769236,0.0
CGC,3.88,4.407667,4029700.0,3862280.0,-1.808784,0.0
CGC,3.852,4.38,6645300.0,4052850.0,-7.631578,0.0
CGC,3.83,4.334333,5077500.0,4236720.0,2.849,0.0
CGC,3.815,4.286667,7055200.0,4650040.0,0.0,0.0
CGC,3.789,4.243,5408400.0,4631040.0,-0.277008,0.0
CGC,3.764,4.183333,6008300.0,4849790.0,1.388894,0.0
CGC,3.697,4.119333,4042300.0,4753360.0,-4.657536,0.0
CGC,3.631,4.053667,6220300.0,4868670.0,-5.747128,0.0
CGC,3.557,3.994,3305700.0,4966980.0,-3.658533,0.0
CGC,3.481,3.944667,4058900.0,5185160.0,-1.582284,0.0
CGC,3.405,3.884,3938200.0,5176010.0,-2.250802,0.0
CGC,3.359,3.802667,3869100.0,4898390.0,0.328947,0.0
CGC,3.281,3.710667,5105200.0,4901160.0,-7.213116,0.0
CGC,3.191,3.654,5004700.0,4696110.0,-4.240279,0.0
CGC,3.114,3.596667,8908600.0,5046130.0,4.42804,0.0
